Int2_Name,C-Index,H-Index,BDE_kcalmol,Int1_Name,appearance_index,count,substructure,count_substructure,appearance_index_substructure,apperance_index_substructure
aa257_opt_C6_H4,5,3,113.87780455745968,aa257_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa65_plan_opt_C6_H11,5,10,117.64357763747029,aa65_plan_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa91_opt_C6_H11,5,10,118.82469641503631,aa91_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa205_opt_C7_H14,6,13,117.76810313000752,aa205_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub39_C8_H9,7,8,117.800945852494,5Hexen1thiol_RH_Sub39,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Styrene_RH_Sub23_C10_H14,9,13,118.68147895253088,Styrene_RH_Sub23,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub6_C1_H16,0,15,118.37930193499488,Styrene_RH_Sub6,2,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa50_opt_C3_H8,2,7,118.27857312501608,aa50_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa107_plan_opt_C5_H10,4,9,117.06915660751632,aa107_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Phenylpyridine_RH_Sub3_C7_H8,6,7,118.56778222750904,2Phenylpyridine_RH_Sub3,2,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa321_plan_opt_C14_H31,13,30,114.86190527748732,aa321_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Styrene_RH_Sub3_C1_H16,0,15,118.75180099497952,Styrene_RH_Sub3,7,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa330_plan2_opt_C5_H10,4,9,119.64818035251,aa330_plan2_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': ['O', 'N']}",0,1,1
aa104_plan_opt_C3_H8,2,7,117.05021112748256,aa104_plan_opt,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub4_C8_H19,7,18,114.7658739325182,5Hexen1ol_RH_Sub4,2,2,"{'first layer': ['O', 'C'], 'second layer': []}",17,1,1
Benzamide_o_N_RH_Sub30_C12_H15,11,14,117.78112877501071,Benzamide_o_N_RH_Sub30,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub23_C11_H13,10,12,117.78872152500584,3Buten1amine_gamma_RH_Sub23,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa282_opt_C7_H15,6,14,117.74428887749224,aa282_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Naphtalene_2_RH_Sub27_C14_H15,13,14,117.29043130499292,Naphtalene_2_RH_Sub27,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub6_C7_H16,6,15,116.4743054324994,Benzamide_o_N_RH_Sub6,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa288_plan_opt_C5_H16,4,15,117.38081452251862,aa288_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub16_C7_H13,6,12,122.01389551249731,Azulene_RH_Sub16,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa139_opt_C12_H18,11,17,117.82155860001636,aa139_opt,1,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Phenylpyridine_RH_Sub5_C7_H8,6,7,118.73930496001122,2Phenylpyridine_RH_Sub5,2,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1amine_gamma_RH_Sub31_C10_H14,9,13,115.77203755253436,3Buten1amine_gamma_RH_Sub31,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa213_opt_C6_H22,5,21,117.630853192492,aa213_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa291_opt_C4_H19,3,18,118.41958868997978,aa291_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa261_opt_C11_H20,10,19,117.44187717494128,aa261_opt,4,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub11_C3_H7,2,6,119.42010418251684,Toluene_RH_Sub11,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub11_C9_H13,8,12,118.49405223250358,Benzamide_o_N_RH_Sub11,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa298_opt_C2_H28,1,27,117.59608467250445,aa298_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa330_plan_opt_C20_H25,19,24,117.70358546249072,aa330_plan_opt,5,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub11_C3_H17,2,16,114.82389132750768,Azulene_RH_Sub11,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa198_opt_C14_H30,13,29,117.40501217750987,aa198_opt,5,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub19_C4_H12,3,11,117.1961914725182,Toluene_RH_Sub19,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa331_plan2_opt_C24_H29,23,28,119.40272933503051,aa331_plan2_opt,2,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub27_C6_H15,5,14,116.93082109503138,Thiobenzoicacid_RH_Sub27,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub27_C9_H11,8,10,118.20892627250736,2Propen1amine_RH_Sub27,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa243_plan_opt_C19_H26,18,25,114.01450229500084,aa243_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa47_opt_C2_H7,1,6,118.54557186497487,aa47_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa181_opt_C8_H14,7,13,117.57700616252208,aa181_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Thiobenzoicacid_RH_Sub33_C11_H14,10,13,118.38633369989452,Thiobenzoicacid_RH_Sub33,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa270_opt_C10_H19,9,18,117.89611250251198,aa270_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub19_C8_H9,7,8,117.5415781399822,5Hexen1ol_RH_Sub19,1,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa323_plan2_opt_C16_H21,15,20,117.44558444504293,aa323_plan2_opt,3,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa7_plan_opt_C17_H22,16,21,116.36223393244704,aa7_plan_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa66_plan_opt_C14_H18,13,17,117.5902225675054,aa66_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa284_plan_opt_C18_H34,17,33,117.62794347501654,aa284_plan_opt,15,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa92_plan_opt_C2_H7,1,6,118.55196985494246,aa92_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzeneethanamine_o_RH_Sub16_C12_H15,11,14,117.31473626249084,Benzeneethanamine_o_RH_Sub16,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Phenylpyridine_RH_Sub1_C17_H20,16,19,117.75062913749964,2Phenylpyridine_RH_Sub1,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa101_opt_C14_H19,13,18,118.0244544500306,aa101_opt,2,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub20_C8_H19,7,18,121.6911477900294,5Hexen1thiol_RH_Sub20,2,2,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
Azulene_RH_Sub20_C7_H13,6,12,121.98411185251204,Azulene_RH_Sub20,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa193_plan_opt_C32_H60,31,59,119.97006839997368,aa193_plan_opt,7,14,"{'first layer': ['C', 'C'], 'second layer': ['O', 'O']}",7,1,1
Styrene_RH_Sub22_C1_H16,0,15,118.71381340000652,Styrene_RH_Sub22,6,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1ol_RH_Sub29_C8_H19,7,18,118.15521603749971,5Hexen1ol_RH_Sub29,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Thiobenzoicacid_RH_Sub12_C11_H14,10,13,120.11483516000254,Thiobenzoicacid_RH_Sub12,1,4,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
Benzeneethanamine_o_RH_Sub25_C11_H20,10,19,117.7399258699768,Benzeneethanamine_o_RH_Sub25,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub16_C3_H17,2,16,114.47281762751231,Azulene_RH_Sub16,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub40_C8_H9,7,8,117.80676089502704,5Hexen1ol_RH_Sub40,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Propen1ol_RH_Sub6_C8_H10,7,9,115.48235406001103,2Propen1ol_RH_Sub6,1,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1ol_RH_Sub21_C5_H7,4,6,120.80951217250607,2Ethen1ol_RH_Sub21,3,3,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
aa284_opt_C13_H21,12,20,117.27314744500744,aa284_opt,1,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa208_opt_C8_H21,7,20,117.3719284949678,aa208_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa329_opt_C9_H14,8,13,118.38906395248443,aa329_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1thiol_RH_Sub29_C8_H13,7,12,117.4573030075294,3Buten1thiol_RH_Sub29,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Naphtalene_2_RH_Sub18_C4_H18,3,17,119.6682101524908,Naphtalene_2_RH_Sub18,2,7,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa323_plan2_opt_C7_H20,6,19,117.40167889751945,aa323_plan2_opt,6,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa7_opt_C21_H26,20,25,118.644711845063,aa7_opt,9,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1thiol_RH_Sub8_C8_H13,7,12,121.66229345748944,3Buten1thiol_RH_Sub8,1,2,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
aa110_opt_C5_H10,4,9,117.1115128575164,aa110_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa290_opt_C5_H22,4,21,117.6236149799928,aa290_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub28_C9_H10,8,9,118.831291439989,2Propen1amine_RH_Sub28,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Ethene_RH_Sub28_C1_H6,0,5,120.81064920248424,Ethene_RH_Sub28,2,3,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
2Propen1ol_RH_Sub26_C6_H7,5,6,115.85743465499974,2Propen1ol_RH_Sub26,1,3,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Styrene_RH_Sub19_C1_H16,0,15,118.54437020252035,Styrene_RH_Sub19,1,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa326_plan2_opt_C9_H14,8,13,118.0397478800208,aa326_plan2_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Toluene_RH_Sub20_C4_H12,3,11,117.47348058499688,Toluene_RH_Sub20,5,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub18_C8_H9,7,8,121.8416718625241,2Propen1ol_RH_Sub18,1,2,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
Benzamide_o_N_RH_Sub5_C12_H15,11,14,117.96491724995548,Benzamide_o_N_RH_Sub5,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa68_opt_C12_H17,11,16,118.09490262000082,aa68_opt,6,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa146_plan_opt_C8_H17,7,16,116.9816297700308,aa146_plan_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
2Propen1amine_RH_Sub9_C9_H11,8,10,114.74454395251897,2Propen1amine_RH_Sub9,2,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub29_C4_H18,3,17,116.87507399500234,Naphtalene_2_RH_Sub29,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa332_opt_C9_H14,8,13,118.12654117005934,aa332_opt,1,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa116_plan_opt_C2_H7,1,6,118.92058280750462,aa116_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub35_C6_H7,5,6,113.91233525496546,5Hexen1ol_RH_Sub35,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa165_plan_opt_C8_H18,7,17,116.27252966994632,aa165_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub37_C16_H19,15,18,117.56214633497636,Benzeneethanamine_o_RH_Sub37,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub5_C8_H10,7,9,115.61393516249892,2Propen1ol_RH_Sub5,2,2,"{'first layer': ['Cl', 'C'], 'second layer': []}",14,1,1
Thiobenzoicacid_RH_Sub19_C8_H12,7,11,117.8657810349702,Thiobenzoicacid_RH_Sub19,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub20_C6_H9,5,8,117.67822944251506,Styrene_RH_Sub20,6,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa230_plan_opt_C6_H20,5,19,119.17323250497331,aa230_plan_opt,4,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzoicacid_RH_Sub36_C9_H13,8,12,117.62805328749664,Benzoicacid_RH_Sub36,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub30_C8_H9,7,8,117.91517030499932,2Propen1ol_RH_Sub30,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa275_opt_C5_H8,4,7,118.73061157484926,aa275_opt,2,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa7_plan_opt_C8_H13,7,12,119.8052297974806,aa7_plan_opt,5,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa211_opt_C10_H15,9,14,117.64053363498816,aa211_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub22_C1_H18,0,17,117.94731336500148,Azulene_RH_Sub22,6,7,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
3Buten1amine_gamma_RH_Sub31_C11_H12,10,11,118.6730886500166,3Buten1amine_gamma_RH_Sub31,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Thiobenzoicacid_RH_Sub11_C11_H14,10,13,119.78116893754076,Thiobenzoicacid_RH_Sub11,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub9_C6_H7,5,6,113.73325240251546,5Hexen1thiol_RH_Sub9,1,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa52_opt_C6_H17,5,16,117.40263144250464,aa52_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa141_plan_opt_C5_H18,4,17,117.57880081251898,aa141_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa283_opt_C17_H1,16,0,106.85753849497615,aa283_opt,4,6,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Benzoicacid_RH_Sub37_C11_H14,10,13,117.15586330247191,Benzoicacid_RH_Sub37,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa124_opt_C22_H50,21,49,118.21775205996404,aa124_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Cyclopentene_RH_Sub1_C2_H5,1,4,120.64066823751376,Cyclopentene_RH_Sub1,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa326_opt_C21_H26,20,25,117.53422132998878,aa326_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa97_plan_opt_C6_H11,5,10,116.79134165001642,aa97_plan_opt,6,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub17_C6_H8,5,7,117.24834362500616,Naphtalene_2_RH_Sub17,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa327_plan2_opt_C20_H25,19,24,117.8742014574513,aa327_plan2_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub24_C9_H10,8,9,117.52828078749886,3Buten1amine_RH_Sub24,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethaneamine_o_RH_Sub13_C11_H20,10,19,118.66411226249396,Benzeneethaneamine_o_RH_Sub13,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa283_opt_C11_H21,10,20,119.36997383494202,aa283_opt,2,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub19_C12_H15,11,14,117.53874748749098,Benzamide_o_N_RH_Sub19,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub29_C1_H18,0,17,114.89367811248115,Azulene_RH_Sub29,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa86_opt_C14_H18,13,17,111.89886972998607,aa86_opt,1,7,"{'first layer': ['C', 'N'], 'second layer': []}",0,1,1
5Hexen1amine_RH_Sub29_C9_H10,8,9,117.42759841249269,5Hexen1amine_RH_Sub29,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1ol_RH_Sub38_C8_H19,7,18,118.01502751749295,5Hexen1ol_RH_Sub38,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa152_plan_opt_C1_H7,0,6,117.38624051506406,aa152_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub15_C7_H11,6,10,117.83613605251644,Styrene_RH_Sub15,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa299_opt_C3_H29,2,28,117.81020022250176,aa299_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa118_plan_opt_C2_H7,1,6,118.77588758250396,aa118_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub27_C9_H14,8,13,118.31687886251316,3Buten1amine_RH_Sub27,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
3Buten1amine_gamma_RH_Sub28_C10_H14,9,13,114.755823264978,3Buten1amine_gamma_RH_Sub28,3,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa92_opt_C3_H8,2,7,117.88337927255526,aa92_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub19_C1_H2,0,1,117.54134847502117,Styrene_RH_Sub19,5,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethanamine_o_RH_Sub38_C11_H20,10,19,117.61127895747308,Benzeneethanamine_o_RH_Sub38,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub9_C7_H13,6,12,121.7254745499804,Azulene_RH_Sub9,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa106_plan_opt_C3_H8,2,7,117.02287158001,aa106_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub23_C9_H13,8,12,119.02814885751413,Benzamide_o_N_RH_Sub23,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa226_plan_opt_C12_H22,11,21,117.55098436498912,aa226_plan_opt,7,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa61_plan_opt_C5_H10,4,9,116.25854708750438,aa61_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub37_C8_H9,7,8,117.82672292501118,5Hexen1ol_RH_Sub37,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1amine_RH_Sub3_C9_H20,8,19,119.98416581498532,5Hexen1amine_RH_Sub3,1,2,"{'first layer': ['C', 'C'], 'second layer': ['F', 'F', 'F']}",14,1,1
aa70_plan_opt_C13_H18,12,17,118.58230195001326,aa70_plan_opt,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1ol_RH_Sub10_C5_H6,4,5,122.11252784499663,2Ethen1ol_RH_Sub10,2,3,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
aa285_plan_opt_C12_H41,11,40,117.02260677499254,aa285_plan_opt,5,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub17_C6_H15,5,14,119.57809425002736,Benzoicacid_RH_Sub17,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1amine_RH_Sub2_C4_H5,3,4,107.86590715000088,2Ethen1amine_RH_Sub2,2,2,"{'first layer': ['C', 'N'], 'second layer': ['F']}",1,1,1
Styrene_RH_Sub3_C8_H13,7,12,118.4812518599722,Styrene_RH_Sub3,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub31_C11_H13,10,12,119.1925877425254,3Buten1amine_gamma_RH_Sub31,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa280_plan2_opt_C16_H25,15,24,118.83884779504795,aa280_plan2_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa302_plan_opt_C5_H10,4,9,119.73556286502372,aa302_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
4Penten1amine_RH_Sub26_C9_H10,8,9,113.6798916850033,4Penten1amine_RH_Sub26,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub8_C11_H14,10,13,118.81018296750142,Thiobenzoicacid_RH_Sub8,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa76_opt_C16_H20,15,19,117.0446508500018,aa76_opt,9,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1ol_RH_Sub1_C6_H7,5,6,115.21987959498516,3Buten1ol_RH_Sub1,2,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1ol_RH_Sub21_C8_H9,7,8,118.12715800249222,3Buten1ol_RH_Sub21,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa280_plan2_opt_C1_H33,0,32,117.87550979502612,aa280_plan2_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1amine_RH_Sub27_C9_H10,8,9,117.27013042498967,3Buten1amine_RH_Sub27,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzamide_o_N_RH_Sub39_C12_H15,11,14,117.37344955500448,Benzamide_o_N_RH_Sub39,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa14_opt_C2_H7,1,6,118.61435653255938,aa14_opt,2,10,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1amine_gamma_RH_Sub17_C10_H14,9,13,118.5540512725099,3Buten1amine_gamma_RH_Sub17,2,2,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzamide_o_N_RH_Sub24_C8_H11,7,10,119.75632432997143,Benzamide_o_N_RH_Sub24,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub6_C6_H7,5,6,114.12803084998204,5Hexen1ol_RH_Sub6,2,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa63_plan_opt_C5_H10,4,9,119.56287486500317,aa63_plan_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub14_C11_H14,10,13,117.96878829746588,Thiobenzoicacid_RH_Sub14,3,4,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
5Hexen1thiol_RH_Sub44_C8_H9,7,8,117.75611286000526,5Hexen1thiol_RH_Sub44,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Naphtalene_2_RH_Sub30_C4_H18,3,17,117.62071593001151,Naphtalene_2_RH_Sub30,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub11_C12_H16,11,15,120.64263105751564,Azulene_RH_Sub11,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub40_C7_H8,6,7,112.55528555746722,3Buten1amine_RH_Sub40,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa280_opt_C9_H23,8,22,117.43827532500887,aa280_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa235_opt_C2_H22,1,21,117.69859746502163,aa235_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub2_C1_H16,0,15,118.68206190000107,Styrene_RH_Sub2,4,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
Thiobenzoicacid_RH_Sub37_C9_H13,8,12,117.9727660199896,Thiobenzoicacid_RH_Sub37,3,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Naphtalene_2_RH_Sub17_C5_H7,4,6,118.7723999375052,Naphtalene_2_RH_Sub17,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa289_opt_C6_H18,5,17,117.8729558699976,aa289_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub15_C6_H15,5,14,117.9823868499028,Thiobenzoicacid_RH_Sub15,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_C7_H10,6,9,119.6836027275026,Benzoicacid_RH,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub28_C8_H9,7,8,119.15649080499703,2Propen1ol_RH_Sub28,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Azulene_RH_Sub29_C4_H9,3,8,114.46590069500402,Azulene_RH_Sub29,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
